@evid          Date(GMT)   Origin_Time(GMT)  ID_No.  Country  Region        Source  Lat         Long          mb    Ms   Depth(km)  Yield_lower  Yield_upper  Purpose    Type      Name                                Footnote_Available?  fsu  llnl  lasa
196212071900  1962-12-07  190000.10         62161   UK       NTS           UGS     37.051697   -116.030177   0     0    0          0            20           WR         SHAFT     TENDRAC                             Na                   Na   Na    Na
196212121725  1962-12-12  172500.12         62162   USA      NTS           UGS     37.168631   -116.206954   0     0    0          0            20           WR         TUNNEL    MADISON                             Na                   Na   Na    Na
196212121845  1962-12-12  184500.12         62163   USA      NTS           UGS     37.046058   -116.016476   0     0    0          0            20           WR         SHAFT     NUMBAT                              Na                   Na   Na    Na
196212141800  1962-12-14  180000.16         62164   USA      NTS           DOE     37.124194   -116.040829   0     0    0          0            20           WR         SHAFT     MANATEE                             Na                   Na   Na    Na
196212180000  1962-12-18  000000.0          62165   USSR     NZ_RUSS       DOE     73          55            0     0    0          110          110          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212180000  1962-12-18  000000.0          62166   USSR     NZ_RUSS       DOE     73          55            0     0    0          69           69           FMS        ATMOSPH   unkn                                Na                   Na   Na    Na
196212200000  1962-12-20  000000.0          62167   USSR     NZ_RUSS       DOE     73          55            0     0    0          8.3          8.3          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212220000  1962-12-22  000000.0          62168   USSR     NZ_RUSS       DOE     73          55            0     0    0          6.3          6.3          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212230000  1962-12-23  000000.0          62170   USSR     NZ_RUSS       MTM     73          55            0     0    0          8.3          8.3          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212230000  1962-12-23  000000.0          62171   USSR     NZ_RUSS       MTM     73          55            0     0    0          2.4          2.4          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212230000  1962-12-23  000000.0          62172   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        SURFACE   unkn                                Na                   Na   Na    Na
196212231115  1962-12-23  111500.0          62169   USSR     NZ_RUSS       DOE     73          55            0     0    0          430          430          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212240000  1962-12-24  000000.0          62173   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0.007        0.007        SAM        SURFACE   unkn                                Na                   Na   Na    Na
196212240000  1962-12-24  000000.0          62174   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0.028        0.028        SAM        SURFACE   unkn                                Na                   Na   Na    Na
196212241044  1962-12-24  104421.9          62175   USSR     NZ_RUSS       UGS     74.2        52.3          0     0    0          24200        24200        WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212241111  1962-12-24  111142.0          62176   USSR     NZ_RUSS       UGS     73.6        57.5          0     0    0          1100         1100         WR         ATMOSPH   unkn                                Na                   fsu  Na    Na
196212250000  1962-12-25  000000.0          62178   USSR     NZ_RUSS       MTM     73          55            0     0    0          8.5          8.5          WR         ATMOSPH   unkn                                Na                   Na   Na    Na
196212251335  1962-12-25  133557.2          62177   USSR     NZ_RUSS       UGS     73.4        56.5          0     0    0          3100         3100         WR         ATMOSPH   unkn                                F                    fsu  Na    Na
196302081600  1963-02-08  160000.16         63001   USA      NTS           DOE     37.148826   -116.052745   0     0    0          0            20           WR         SHAFT     CASSELMAN                           Na                   Na   Na    Na
196302081600  1963-02-08  160001.15         63004   USA      NTS           DOE     37.125912   -116.039518   0     0    0          0            20           WR         SHAFT     HATCHIE                             Na                   Na   Na    Na
